Date,Year,Month,Season,City,State,Country,Latitude,Longitude,Temperature_C,Temp_Max_C,Temp_Min_C,Feels_Like_C,Humidity_Pct,Humidity_Max_Pct,Humidity_Min_Pct,Precipitation_mm,Rainfall_mm,Wind_Speed_kmh,Wind_Direction_Deg,Weather_Code,Weather_Condition,Battery_Impact_Score
2020-12-22,2020,12,Winter,London,ENG,GB,51.51,-0.13,10.9,13.5,9.0,8.8,89.5,96,83,2.6,2.6,30.4,240,55,Heavy Drizzle,0.0
2020-12-23,2020,12,Winter,London,ENG,GB,51.51,-0.13,10.5,11.9,7.8,8.7,91.5,97,86,7.2,7.2,20.4,197,61,Light Rain,0.0
2020-12-24,2020,12,Winter,London,ENG,GB,51.51,-0.13,4.7,7.9,2.5,-0.8,82.0,93,71,2.2,2.2,33.7,347,53,Moderate Drizzle,0.0
2020-12-25,2020,12,Winter,London,ENG,GB,51.51,-0.13,1.7,3.8,-0.8,-2.7,80.0,91,69,0.0,0.0,24.4,318,3,Overcast,0.0
2020-12-26,2020,12,Winter,London,ENG,GB,51.51,-0.13,5.6,9.9,-0.1,0.8,87.0,94,80,0.0,0.0,41.8,227,3,Overcast,0.0
2020-12-27,2020,12,Winter,London,ENG,GB,51.51,-0.13,5.9,9.8,-0.1,0.7,82.0,94,70,13.5,13.5,49.9,228,61,Light Rain,0.05
2020-12-28,2020,12,Winter,London,ENG,GB,51.51,-0.13,1.3,3.2,-1.5,-2.3,95.0,99,91,0.3,0.3,16.5,354,51,Light Drizzle,0.0
2020-12-29,2020,12,Winter,London,ENG,GB,51.51,-0.13,1.3,3.4,-2.3,-2.1,90.0,97,83,0.3,0.0,12.6,289,71,Light Snow,0.0
2020-12-30,2020,12,Winter,London,ENG,GB,51.51,-0.13,0.7,4.3,-1.6,-3.0,90.0,99,81,0.0,0.0,14.0,274,3,Overcast,0.0
2020-12-31,2020,12,Winter,London,ENG,GB,51.51,-0.13,-0.7,1.9,-3.4,-4.1,88.5,96,81,0.0,0.0,11.2,308,3,Overcast,0.0093
2021-01-01,2021,1,Winter,London,ENG,GB,51.51,-0.13,0.8,4.1,-2.4,-2.4,95.5,100,91,0.4,0.4,10.0,287,51,Light Drizzle,0.0
2021-01-02,2021,1,Winter,London,ENG,GB,51.51,-0.13,2.5,4.3,-1.0,-0.8,87.0,95,79,0.0,0.0,13.2,336,3,Overcast,0.0
2021-01-03,2021,1,Winter,London,ENG,GB,51.51,-0.13,1.6,5.1,-2.0,-2.2,90.0,97,83,0.6,0.6,19.7,27,51,Light Drizzle,0.0
2021-01-04,2021,1,Winter,London,ENG,GB,51.51,-0.13,3.1,4.5,1.9,-2.0,86.5,92,81,2.3,2.3,26.6,31,51,Light Drizzle,0.0
2021-01-05,2021,1,Winter,London,ENG,GB,51.51,-0.13,2.6,3.9,0.9,-2.3,86.0,91,81,1.9,1.9,24.3,21,51,Light Drizzle,0.0
2021-01-06,2021,1,Winter,London,ENG,GB,51.51,-0.13,2.4,4.9,-0.5,-1.5,90.5,98,83,3.4,3.1,18.5,20,71,Light Snow,0.0
2021-01-07,2021,1,Winter,London,ENG,GB,51.51,-0.13,-0.8,1.9,-2.3,-4.5,90.5,96,85,0.0,0.0,11.2,295,3,Overcast,0.0107
2021-01-08,2021,1,Winter,London,ENG,GB,51.51,-0.13,-0.5,1.9,-2.4,-3.7,92.5,99,86,0.0,0.0,8.4,38,3,Overcast,0.0067
2021-01-09,2021,1,Winter,London,ENG,GB,51.51,-0.13,-0.7,2.4,-3.3,-3.8,94.5,100,89,0.0,0.0,9.7,353,3,Overcast,0.0093
2021-01-10,2021,1,Winter,London,ENG,GB,51.51,-0.13,0.1,2.5,-1.3,-3.4,91.5,100,83,0.0,0.0,10.8,256,3,Overcast,0.0
2021-01-11,2021,1,Winter,London,ENG,GB,51.51,-0.13,5.0,8.2,0.8,0.7,89.5,99,80,0.6,0.6,29.8,246,51,Light Drizzle,0.0
2021-01-12,2021,1,Winter,London,ENG,GB,51.51,-0.13,6.1,8.9,-0.4,2.5,89.0,96,82,3.8,3.8,28.1,283,53,Moderate Drizzle,0.0
2021-01-13,2021,1,Winter,London,ENG,GB,51.51,-0.13,4.9,8.9,-1.5,2.3,94.5,99,90,2.6,2.6,12.2,257,51,Light Drizzle,0.0
2021-01-14,2021,1,Winter,London,ENG,GB,51.51,-0.13,5.1,8.9,2.0,1.9,94.5,100,89,27.6,27.6,22.0,50,63,Moderate Rain,0.05
2021-01-15,2021,1,Winter,London,ENG,GB,51.51,-0.13,1.7,4.0,-0.3,-1.6,84.5,94,75,0.0,0.0,13.5,28,3,Overcast,0.0
2021-01-16,2021,1,Winter,London,ENG,GB,51.51,-0.13,4.0,7.1,1.6,-0.1,82.0,96,68,6.3,3.8,24.1,205,73,Moderate Snow,0.0
2021-01-17,2021,1,Winter,London,ENG,GB,51.51,-0.13,4.3,7.3,2.1,0.6,83.5,94,73,0.0,0.0,18.2,280,3,Overcast,0.0
2021-01-18,2021,1,Winter,London,ENG,GB,51.51,-0.13,4.4,8.0,1.5,0.5,88.0,95,81,0.9,0.9,26.6,229,51,Light Drizzle,0.0
2021-01-19,2021,1,Winter,London,ENG,GB,51.51,-0.13,10.0,10.9,8.4,5.1,88.0,93,83,2.4,2.4,34.9,224,53,Moderate Drizzle,0.0
2021-01-20,2021,1,Winter,London,ENG,GB,51.51,-0.13,9.9,10.4,9.3,4.3,85.5,89,82,7.2,7.2,38.5,201,55,Heavy Drizzle,0.0
2021-01-21,2021,1,Winter,London,ENG,GB,51.51,-0.13,6.0,9.0,3.7,0.7,78.0,89,67,2.3,2.3,41.4,234,55,Heavy Drizzle,0.0
2021-01-22,2021,1,Winter,London,ENG,GB,51.51,-0.13,2.7,6.7,-0.4,-0.8,82.0,94,70,0.7,0.7,13.1,238,51,Light Drizzle,0.0
2021-01-23,2021,1,Winter,London,ENG,GB,51.51,-0.13,0.6,3.6,-2.7,-3.1,91.0,99,83,0.0,0.0,18.9,270,3,Overcast,0.0
2021-01-24,2021,1,Winter,London,ENG,GB,51.51,-0.13,-0.4,2.0,-3.9,-4.2,89.5,98,81,4.5,1.3,17.1,197,75,Heavy Snow,0.0053
2021-01-25,2021,1,Winter,London,ENG,GB,51.51,-0.13,0.4,4.6,-2.6,-4.0,82.5,91,74,0.7,0.0,17.5,299,73,Moderate Snow,0.0
2021-01-26,2021,1,Winter,London,ENG,GB,51.51,-0.13,1.9,5.2,-2.1,-2.0,87.0,94,80,4.1,4.1,20.4,208,53,Moderate Drizzle,0.0
2021-01-27,2021,1,Winter,London,ENG,GB,51.51,-0.13,7.5,9.4,5.8,5.4,96.0,99,93,2.6,2.6,15.4,242,53,Moderate Drizzle,0.0
2021-01-28,2021,1,Winter,London,ENG,GB,51.51,-0.13,10.3,12.6,7.6,7.4,88.5,99,78,14.6,14.6,28.9,241,63,Moderate Rain,0.05
2021-01-29,2021,1,Winter,London,ENG,GB,51.51,-0.13,9.0,10.6,7.8,5.3,85.5,94,77,9.5,9.5,28.6,257,63,Moderate Rain,0.0
2021-01-30,2021,1,Winter,London,ENG,GB,51.51,-0.13,4.7,7.3,2.8,0.0,89.5,97,82,15.4,15.4,30.8,71,61,Light Rain,0.05
2021-01-31,2021,1,Winter,London,ENG,GB,51.51,-0.13,2.3,4.1,0.6,-2.3,86.5,100,73,2.0,1.9,25.3,71,71,Light Snow,0.0
2021-02-01,2021,2,Winter,London,ENG,GB,51.51,-0.13,3.7,4.7,2.4,0.7,89.5,96,83,0.0,0.0,14.1,14,3,Overcast,0.0
2021-02-02,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.0,12.6,3.9,5.3,87.5,94,81,5.0,5.0,29.1,212,61,Light Rain,0.0
2021-02-03,2021,2,Winter,London,ENG,GB,51.51,-0.13,7.6,9.3,4.8,4.4,88.5,97,80,2.5,2.5,25.5,239,55,Heavy Drizzle,0.0
2021-02-04,2021,2,Winter,London,ENG,GB,51.51,-0.13,6.0,8.7,2.8,3.0,93.0,97,89,5.3,5.3,16.6,177,61,Light Rain,0.0
2021-02-05,2021,2,Winter,London,ENG,GB,51.51,-0.13,6.7,9.9,5.1,4.0,85.0,99,71,0.9,0.9,15.9,195,51,Light Drizzle,0.0
2021-02-06,2021,2,Winter,London,ENG,GB,51.51,-0.13,4.7,8.0,1.2,1.9,92.5,100,85,8.8,8.8,24.1,34,61,Light Rain,0.0
2021-02-07,2021,2,Winter,London,ENG,GB,51.51,-0.13,1.3,3.9,-1.2,-5.1,81.0,95,67,4.6,1.7,33.5,27,73,Moderate Snow,0.0
2021-02-08,2021,2,Winter,London,ENG,GB,51.51,-0.13,-1.4,-0.5,-2.1,-7.4,80.0,88,72,0.5,0.0,28.3,31,71,Light Snow,0.0187
2021-02-09,2021,2,Winter,London,ENG,GB,51.51,-0.13,-1.4,0.2,-3.2,-6.2,83.0,91,75,1.0,0.1,20.2,54,71,Light Snow,0.0187
2021-02-10,2021,2,Winter,London,ENG,GB,51.51,-0.13,-2.7,0.0,-9.8,-7.6,87.0,94,80,0.0,0.0,19.5,34,3,Overcast,0.036
2021-02-11,2021,2,Winter,London,ENG,GB,51.51,-0.13,-5.0,-0.7,-10.3,-10.0,85.0,100,70,0.0,0.0,18.1,87,3,Overcast,0.0667
2021-02-12,2021,2,Winter,London,ENG,GB,51.51,-0.13,-2.4,0.3,-4.2,-8.1,74.0,83,65,0.0,0.0,26.3,90,3,Overcast,0.032
2021-02-13,2021,2,Winter,London,ENG,GB,51.51,-0.13,-2.6,0.2,-5.1,-8.2,66.5,80,53,0.0,0.0,23.8,114,3,Overcast,0.0347
2021-02-14,2021,2,Winter,London,ENG,GB,51.51,-0.13,2.2,5.0,-0.4,-3.5,70.0,83,57,0.6,0.6,29.1,160,51,Light Drizzle,0.0
2021-02-15,2021,2,Winter,London,ENG,GB,51.51,-0.13,8.7,12.7,4.9,5.2,85.5,96,75,1.8,1.8,23.4,203,53,Moderate Drizzle,0.0
2021-02-16,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.1,10.7,7.0,5.1,85.5,91,80,2.1,2.1,27.7,212,51,Light Drizzle,0.0
2021-02-17,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.1,10.7,6.7,4.6,86.0,92,80,3.0,3.0,31.6,207,53,Moderate Drizzle,0.0
2021-02-18,2021,2,Winter,London,ENG,GB,51.51,-0.13,8.3,11.3,4.6,3.6,75.5,85,66,1.3,1.3,35.1,206,51,Light Drizzle,0.0
2021-02-19,2021,2,Winter,London,ENG,GB,51.51,-0.13,8.0,10.6,4.3,3.3,79.5,87,72,1.0,1.0,33.3,190,51,Light Drizzle,0.0
2021-02-20,2021,2,Winter,London,ENG,GB,51.51,-0.13,12.2,14.0,10.0,8.0,70.5,82,59,0.5,0.5,27.8,182,53,Moderate Drizzle,0.0
2021-02-21,2021,2,Winter,London,ENG,GB,51.51,-0.13,11.0,14.3,6.7,8.5,80.0,91,69,0.4,0.4,21.2,178,51,Light Drizzle,0.0
2021-02-22,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.5,12.1,7.1,7.3,89.0,96,82,1.0,1.0,18.8,197,51,Light Drizzle,0.0
2021-02-23,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.6,12.6,6.0,5.3,80.5,99,62,0.0,0.0,31.5,195,3,Overcast,0.0
2021-02-24,2021,2,Winter,London,ENG,GB,51.51,-0.13,12.5,14.1,11.0,8.1,68.5,75,62,0.0,0.0,29.3,201,3,Overcast,0.0
2021-02-25,2021,2,Winter,London,ENG,GB,51.51,-0.13,9.8,12.0,5.2,6.9,76.5,87,66,0.3,0.3,22.9,243,51,Light Drizzle,0.0
2021-02-26,2021,2,Winter,London,ENG,GB,51.51,-0.13,4.8,10.8,-0.6,1.7,74.0,98,50,0.0,0.0,11.2,294,2,Partly Cloudy,0.0
2021-02-27,2021,2,Winter,London,ENG,GB,51.51,-0.13,5.4,11.7,1.3,2.7,77.0,95,59,0.0,0.0,11.3,55,3,Overcast,0.0
2021-02-28,2021,2,Winter,London,ENG,GB,51.51,-0.13,4.6,9.4,1.3,1.4,86.0,100,72,0.0,0.0,16.8,66,3,Overcast,0.0
2021-03-01,2021,3,Spring,London,ENG,GB,51.51,-0.13,5.6,9.7,3.4,1.8,84.5,99,70,0.0,0.0,18.3,69,3,Overcast,0.0
2021-03-02,2021,3,Spring,London,ENG,GB,51.51,-0.13,4.6,9.8,1.8,1.7,87.0,99,75,0.0,0.0,11.6,52,3,Overcast,0.0
2021-03-03,2021,3,Spring,London,ENG,GB,51.51,-0.13,5.8,13.1,1.6,3.6,86.0,100,72,6.7,6.7,8.8,90,61,Light Rain,0.0
2021-03-04,2021,3,Spring,London,ENG,GB,51.51,-0.13,5.2,5.9,4.2,1.7,85.5,99,72,1.7,1.7,17.8,26,51,Light Drizzle,0.0
2021-03-05,2021,3,Spring,London,ENG,GB,51.51,-0.13,3.8,5.8,1.0,-0.7,69.0,85,53,0.0,0.0,23.4,39,3,Overcast,0.0
2021-03-06,2021,3,Spring,London,ENG,GB,51.51,-0.13,2.8,6.4,0.2,-0.7,75.5,92,59,0.0,0.0,12.4,59,3,Overcast,0.0
2021-03-07,2021,3,Spring,London,ENG,GB,51.51,-0.13,2.3,5.7,-1.0,-1.0,75.5,100,51,0.0,0.0,8.9,358,3,Overcast,0.0
2021-03-08,2021,3,Spring,London,ENG,GB,51.51,-0.13,3.4,9.0,-2.6,0.4,79.5,95,64,0.1,0.1,9.8,255,51,Light Drizzle,0.0
2021-03-09,2021,3,Spring,London,ENG,GB,51.51,-0.13,5.5,11.8,0.0,2.0,74.0,94,54,0.0,0.0,16.4,251,3,Overcast,0.0
2021-03-10,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.3,10.7,5.0,1.8,82.0,90,74,6.0,6.0,37.2,207,53,Moderate Drizzle,0.0
2021-03-11,2021,3,Spring,London,ENG,GB,51.51,-0.13,9.0,11.0,5.2,2.3,76.5,90,63,1.4,1.4,46.7,241,51,Light Drizzle,0.0
2021-03-12,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.0,9.9,4.4,1.3,70.0,83,57,1.0,1.0,38.1,237,51,Light Drizzle,0.0
2021-03-13,2021,3,Spring,London,ENG,GB,51.51,-0.13,6.7,9.1,3.3,0.3,71.0,89,53,5.6,5.6,41.4,254,63,Moderate Rain,0.0
2021-03-14,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.0,10.1,3.6,2.0,70.0,87,53,1.8,1.8,29.0,275,51,Light Drizzle,0.0
2021-03-15,2021,3,Spring,London,ENG,GB,51.51,-0.13,8.5,11.0,5.8,4.6,74.5,88,61,0.4,0.4,27.0,311,51,Light Drizzle,0.0
2021-03-16,2021,3,Spring,London,ENG,GB,51.51,-0.13,8.9,13.5,4.5,5.6,78.0,91,65,0.5,0.5,26.7,318,51,Light Drizzle,0.0
2021-03-17,2021,3,Spring,London,ENG,GB,51.51,-0.13,6.4,9.6,3.1,3.0,75.0,90,60,0.9,0.9,22.3,345,53,Moderate Drizzle,0.0
2021-03-18,2021,3,Spring,London,ENG,GB,51.51,-0.13,6.6,9.4,3.1,3.4,82.5,95,70,1.0,1.0,22.7,347,51,Light Drizzle,0.0
2021-03-19,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.3,10.3,3.4,3.6,73.5,93,54,0.3,0.3,20.9,38,51,Light Drizzle,0.0
2021-03-20,2021,3,Spring,London,ENG,GB,51.51,-0.13,5.8,10.1,0.3,3.2,85.0,98,72,0.0,0.0,11.2,331,3,Overcast,0.0
2021-03-21,2021,3,Spring,London,ENG,GB,51.51,-0.13,8.2,10.8,6.1,5.2,74.0,90,58,0.1,0.1,17.7,5,51,Light Drizzle,0.0
2021-03-22,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.0,12.0,2.8,4.4,77.5,95,60,0.0,0.0,12.4,255,3,Overcast,0.0
2021-03-23,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.3,11.2,3.9,4.1,78.5,96,61,0.0,0.0,19.9,221,3,Overcast,0.0
2021-03-24,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.9,12.6,2.8,4.7,79.0,95,63,0.1,0.1,21.2,228,51,Light Drizzle,0.0
2021-03-25,2021,3,Spring,London,ENG,GB,51.51,-0.13,7.5,11.9,1.3,3.9,81.5,97,66,0.9,0.9,27.2,219,51,Light Drizzle,0.0
2021-03-26,2021,3,Spring,London,ENG,GB,51.51,-0.13,8.5,11.0,4.5,3.8,84.0,91,77,4.3,4.3,37.4,215,55,Heavy Drizzle,0.0
2021-03-27,2021,3,Spring,London,ENG,GB,51.51,-0.13,6.9,10.3,2.9,1.8,66.5,84,49,0.0,0.0,29.6,248,3,Overcast,0.0
2021-03-28,2021,3,Spring,London,ENG,GB,51.51,-0.13,10.1,13.1,8.0,4.8,76.5,83,70,0.0,0.0,39.4,223,3,Overcast,0.0
2021-03-29,2021,3,Spring,London,ENG,GB,51.51,-0.13,11.0,17.5,5.1,7.5,74.0,91,57,0.0,0.0,25.5,225,3,Overcast,0.0
2021-03-30,2021,3,Spring,London,ENG,GB,51.51,-0.13,11.4,21.4,3.1,9.3,63.5,93,34,0.0,0.0,13.0,181,1,Mainly Clear,0.0
2021-03-31,2021,3,Spring,London,ENG,GB,51.51,-0.13,14.1,20.8,9.4,12.3,66.0,83,49,0.0,0.0,17.3,177,3,Overcast,0.0
2021-04-01,2021,4,Spring,London,ENG,GB,51.51,-0.13,10.5,14.8,5.5,7.0,76.0,91,61,0.0,0.0,23.2,48,3,Overcast,0.0
2021-04-02,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.6,9.7,4.0,1.9,67.5,77,58,0.0,0.0,24.0,38,3,Overcast,0.0
2021-04-03,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.8,8.8,5.4,2.5,73.0,86,60,0.0,0.0,22.9,28,3,Overcast,0.0
2021-04-04,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.1,13.6,0.4,4.1,74.0,96,52,0.0,0.0,16.3,278,3,Overcast,0.0
2021-04-05,2021,4,Spring,London,ENG,GB,51.51,-0.13,5.4,7.4,1.7,0.3,61.5,91,32,0.1,0.1,30.2,328,51,Light Drizzle,0.0
2021-04-06,2021,4,Spring,London,ENG,GB,51.51,-0.13,2.7,6.9,-0.7,-2.4,59.5,86,33,0.2,0.0,24.0,317,71,Light Snow,0.0
2021-04-07,2021,4,Spring,London,ENG,GB,51.51,-0.13,2.5,6.2,-1.9,-2.3,66.0,88,44,0.0,0.0,21.0,290,3,Overcast,0.0
2021-04-08,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.4,11.1,1.3,2.2,68.0,82,54,0.0,0.0,24.5,231,3,Overcast,0.0
2021-04-09,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.9,12.5,3.9,4.6,70.0,93,47,0.7,0.7,16.7,251,51,Light Drizzle,0.0
2021-04-10,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.2,8.5,3.5,2.2,76.0,93,59,0.0,0.0,23.1,58,3,Overcast,0.0
2021-04-11,2021,4,Spring,London,ENG,GB,51.51,-0.13,3.8,8.6,-0.3,-0.2,70.0,96,44,1.8,1.8,18.0,351,53,Moderate Drizzle,0.0
2021-04-12,2021,4,Spring,London,ENG,GB,51.51,-0.13,3.3,9.1,-1.9,-0.1,67.0,97,37,1.1,0.4,10.2,282,73,Moderate Snow,0.0
2021-04-13,2021,4,Spring,London,ENG,GB,51.51,-0.13,4.9,11.2,-2.2,1.5,68.5,94,43,0.6,0.6,10.1,236,51,Light Drizzle,0.0
2021-04-14,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.0,11.0,1.0,2.6,71.0,100,42,0.0,0.0,19.2,47,3,Overcast,0.0
2021-04-15,2021,4,Spring,London,ENG,GB,51.51,-0.13,4.8,9.6,-0.6,0.9,72.0,95,49,0.7,0.7,21.3,37,51,Light Drizzle,0.0
2021-04-16,2021,4,Spring,London,ENG,GB,51.51,-0.13,4.9,9.8,-1.4,1.5,73.5,100,47,0.0,0.0,12.2,46,3,Overcast,0.0
2021-04-17,2021,4,Spring,London,ENG,GB,51.51,-0.13,5.8,11.8,-1.6,2.4,68.0,95,41,0.0,0.0,15.1,52,3,Overcast,0.0
2021-04-18,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.5,13.2,2.0,4.8,64.0,92,36,0.0,0.0,11.5,54,3,Overcast,0.0
2021-04-19,2021,4,Spring,London,ENG,GB,51.51,-0.13,8.5,15.4,1.2,6.2,74.0,100,48,0.0,0.0,15.0,99,3,Overcast,0.0
2021-04-20,2021,4,Spring,London,ENG,GB,51.51,-0.13,9.3,15.6,2.3,7.1,73.5,100,47,0.0,0.0,11.6,83,3,Overcast,0.0
2021-04-21,2021,4,Spring,London,ENG,GB,51.51,-0.13,8.9,13.7,4.7,5.7,78.5,100,57,0.4,0.4,23.4,70,51,Light Drizzle,0.0
2021-04-22,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.0,12.1,2.7,3.2,68.0,89,47,0.0,0.0,18.0,74,3,Overcast,0.0
2021-04-23,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.8,15.1,1.4,4.3,68.0,98,38,0.0,0.0,19.1,86,3,Overcast,0.0
2021-04-24,2021,4,Spring,London,ENG,GB,51.51,-0.13,9.1,14.8,4.1,5.3,67.0,92,42,0.0,0.0,23.2,78,3,Overcast,0.0
2021-04-25,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.9,12.6,4.2,3.2,72.5,94,51,0.0,0.0,26.6,61,3,Overcast,0.0
2021-04-26,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.3,11.8,3.6,3.1,66.5,84,49,0.0,0.0,20.4,63,3,Overcast,0.0
2021-04-27,2021,4,Spring,London,ENG,GB,51.51,-0.13,8.1,14.7,1.3,5.6,67.5,96,39,0.0,0.0,14.2,63,3,Overcast,0.0
2021-04-28,2021,4,Spring,London,ENG,GB,51.51,-0.13,8.0,12.3,4.6,4.3,67.0,88,46,4.6,4.6,23.5,46,55,Heavy Drizzle,0.0
2021-04-29,2021,4,Spring,London,ENG,GB,51.51,-0.13,7.3,11.2,3.1,3.4,65.0,87,43,0.4,0.4,19.8,356,51,Light Drizzle,0.0
2021-04-30,2021,4,Spring,London,ENG,GB,51.51,-0.13,6.5,11.4,0.9,3.7,73.0,97,49,0.3,0.3,14.1,360,51,Light Drizzle,0.0
2021-05-01,2021,5,Spring,London,ENG,GB,51.51,-0.13,7.0,12.2,0.9,3.8,69.0,96,42,0.6,0.6,16.4,14,51,Light Drizzle,0.0
2021-05-02,2021,5,Spring,London,ENG,GB,51.51,-0.13,7.9,12.7,2.0,5.3,70.0,100,40,0.3,0.3,16.6,246,51,Light Drizzle,0.0
2021-05-03,2021,5,Spring,London,ENG,GB,51.51,-0.13,8.7,12.3,4.6,3.3,71.0,92,50,4.7,4.7,46.4,215,61,Light Rain,0.0
2021-05-04,2021,5,Spring,London,ENG,GB,51.51,-0.13,9.8,13.1,6.2,3.8,67.0,88,46,1.8,1.8,40.5,268,51,Light Drizzle,0.0
2021-05-05,2021,5,Spring,London,ENG,GB,51.51,-0.13,6.8,12.3,3.3,3.1,71.0,92,50,3.0,3.0,24.3,274,61,Light Rain,0.0
2021-05-06,2021,5,Spring,London,ENG,GB,51.51,-0.13,6.5,11.4,1.1,3.1,67.0,98,36,2.6,2.6,18.4,283,61,Light Rain,0.0
2021-05-07,2021,5,Spring,London,ENG,GB,51.51,-0.13,8.3,12.6,3.5,4.3,59.5,81,38,0.1,0.1,18.9,257,51,Light Drizzle,0.0
2021-05-08,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.6,16.3,4.1,7.6,76.5,91,62,9.4,9.4,40.5,194,61,Light Rain,0.0
2021-05-09,2021,5,Spring,London,ENG,GB,51.51,-0.13,15.4,19.3,12.5,12.6,77.5,92,63,2.0,2.0,27.9,200,53,Moderate Drizzle,0.0
2021-05-10,2021,5,Spring,London,ENG,GB,51.51,-0.13,12.6,15.2,9.1,9.0,73.0,93,53,1.9,1.9,33.4,207,53,Moderate Drizzle,0.0
2021-05-11,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.4,15.7,5.9,8.1,71.0,95,47,0.6,0.6,26.0,185,51,Light Drizzle,0.0
2021-05-12,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.9,15.1,8.2,8.9,69.5,92,47,1.1,1.1,20.8,201,53,Moderate Drizzle,0.0
2021-05-13,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.8,12.9,8.4,8.3,79.5,94,65,5.3,5.3,18.3,92,55,Heavy Drizzle,0.0
2021-05-14,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.2,12.8,8.0,7.8,79.0,97,61,0.5,0.5,17.8,23,51,Light Drizzle,0.0
2021-05-15,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.4,13.0,8.0,8.3,81.5,95,68,3.4,3.4,16.9,178,53,Moderate Drizzle,0.0
2021-05-16,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.5,13.7,7.2,8.3,80.0,96,64,7.8,7.8,21.7,208,63,Moderate Rain,0.0
2021-05-17,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.7,16.4,8.0,9.5,73.0,94,52,3.7,3.7,18.5,286,61,Light Rain,0.0
2021-05-18,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.1,15.3,6.8,8.7,76.5,96,57,3.3,3.3,28.1,249,61,Light Rain,0.0
2021-05-19,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.3,15.9,8.4,8.9,69.0,94,44,5.7,5.7,23.1,291,53,Moderate Drizzle,0.0
2021-05-20,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.3,13.0,5.5,6.2,83.0,96,70,0.6,0.6,39.0,202,51,Light Drizzle,0.0
2021-05-21,2021,5,Spring,London,ENG,GB,51.51,-0.13,11.2,13.2,9.7,4.9,75.0,83,67,4.0,4.0,47.9,226,53,Moderate Drizzle,0.0
2021-05-22,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.7,13.9,8.1,7.6,74.5,93,56,4.8,4.8,25.8,268,53,Moderate Drizzle,0.0
2021-05-23,2021,5,Spring,London,ENG,GB,51.51,-0.13,9.8,12.6,5.0,5.4,74.0,91,57,6.8,6.8,34.2,205,61,Light Rain,0.0
2021-05-24,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.2,12.4,7.9,7.0,80.5,93,68,10.4,10.4,31.8,224,61,Light Rain,0.05
2021-05-25,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.6,14.5,6.8,6.8,72.5,92,53,0.8,0.8,27.8,268,51,Light Drizzle,0.0
2021-05-26,2021,5,Spring,London,ENG,GB,51.51,-0.13,10.8,15.4,5.8,8.0,74.5,97,52,0.6,0.6,18.8,294,51,Light Drizzle,0.0
2021-05-27,2021,5,Spring,London,ENG,GB,51.51,-0.13,13.3,18.5,6.2,11.8,72.5,99,46,0.0,0.0,13.0,291,3,Overcast,0.0
2021-05-28,2021,5,Spring,London,ENG,GB,51.51,-0.13,14.1,18.6,9.4,13.0,71.5,92,51,0.5,0.5,9.8,131,51,Light Drizzle,0.0
2021-05-29,2021,5,Spring,London,ENG,GB,51.51,-0.13,14.1,19.6,9.4,12.2,70.5,91,50,0.0,0.0,17.3,77,3,Overcast,0.0
2021-05-30,2021,5,Spring,London,ENG,GB,51.51,-0.13,12.6,19.3,7.7,10.8,75.5,97,54,0.0,0.0,19.5,71,3,Overcast,0.0
2021-05-31,2021,5,Spring,London,ENG,GB,51.51,-0.13,15.4,22.3,8.2,13.9,71.0,97,45,0.0,0.0,18.1,82,1,Mainly Clear,0.0
